// <id, capacity (cpu, memory), s (time_to_turn_on, time_to_turn_off, load (cpu_load, memory_load), state), type>

physical_machines = {
  <0, <16, 128>, <33.8, 9.2, <0.0, 0.0>, 0>, 30>, 
  <6435, <64, 192>, <56.2, 14.8, <0.0, 0.0>, 0>, 384>, 
  <6436, <56, 192>, <54.6, 14.4, <0.0, 0.0>, 0>, 93>, 
  <6437, <8, 16>, <9.8, 3.2, <0.0, 0.0>, 0>, 426>, 
  <6438, <32, 64>, <24.200000000000003, 6.800000000000001, <0.0, 0.0>, 0>, 328>, 
  <6439, <64, 128>, <43.400000000000006, 11.600000000000001, <0.0, 0.0>, 0>, 192>, 
  <6440, <56, 192>, <54.6, 14.4, <0.0, 0.0>, 0>, 354>, 
  <6441, <24, 32>, <16.200000000000003, 4.800000000000001, <0.0, 0.0>, 0>, 326>, 
  <6442, <8, 16>, <9.8, 3.2, <0.0, 0.0>, 0>, 173>, 
  <6443, <8, 16>, <9.8, 3.2, <0.0, 0.0>, 0>, 424>, 
  <6444, <8, 16>, <9.8, 3.2, <0.0, 0.0>, 0>, 62>, 
  <6445, <64, 512>, <120.2, 30.8, <0.0, 0.0>, 0>, 462>, 
  <6446, <48, 96>, <33.8, 9.2, <0.0, 0.0>, 0>, 147>, 
  <6447, <64, 96>, <37.0, 10.0, <0.0, 0.0>, 0>, 427>, 
  <6448, <16, 32>, <14.600000000000001, 4.4, <0.0, 0.0>, 0>, 272>, 
  <6449, <24, 24>, <14.600000000000001, 4.4, <0.0, 0.0>, 0>, 327>, 
  <6450, <64, 256>, <69.0, 18.0, <0.0, 0.0>, 0>, 21>, 
  <6451, <48, 96>, <33.8, 9.2, <0.0, 0.0>, 0>, 31>, 
  <6452, <64, 128>, <43.400000000000006, 11.600000000000001, <0.0, 0.0>, 0>, 377>, 
  <6453, <80, 256>, <72.2, 18.8, <0.0, 0.0>, 0>, 158>, 
  <6454, <32, 128>, <37.0, 10.0, <0.0, 0.0>, 0>, 218>, 
  <6455, <16, 24>, <13.0, 4.0, <0.0, 0.0>, 0>, 342>, 
  <6456, <64, 128>, <43.400000000000006, 11.600000000000001, <0.0, 0.0>, 0>, 429>, 
  <6457, <8, 16>, <9.8, 3.2, <0.0, 0.0>, 0>, 260>, 
  <6458, <16, 24>, <13.0, 4.0, <0.0, 0.0>, 0>, 77>, 
  <6459, <16, 24>, <13.0, 4.0, <0.0, 0.0>, 0>, 169>, 
  <6460, <56, 192>, <54.6, 14.4, <0.0, 0.0>, 0>, 223>, 
  <6461, <64, 64>, <30.6, 8.4, <0.0, 0.0>, 0>, 280>, 
  <6462, <12, 24>, <12.2, 3.8, <0.0, 0.0>, 0>, 267>, 
  <6463, <64, 64>, <30.6, 8.4, <0.0, 0.0>, 0>, 353>, 
  <6464, <16, 24>, <13.0, 4.0, <0.0, 0.0>, 0>, 107>, 
  <6465, <24, 32>, <16.200000000000003, 4.800000000000001, <0.0, 0.0>, 0>, 12>, 
  <6466, <32, 64>, <24.200000000000003, 6.800000000000001, <0.0, 0.0>, 0>, 466>, 
  <6467, <32, 64>, <24.200000000000003, 6.800000000000001, <0.0, 0.0>, 0>, 466>, 
  <6468, <56, 192>, <54.6, 14.4, <0.0, 0.0>, 0>, 420>, 
  <6469, <56, 96>, <35.400000000000006, 9.600000000000001, <0.0, 0.0>, 0>, 205>, 
  <6470, <48, 96>, <33.8, 9.2, <0.0, 0.0>, 0>, 452>, 
  <6471, <44, 64>, <26.6, 7.4, <0.0, 0.0>, 0>, 132>, 
  <6472, <56, 192>, <54.6, 14.4, <0.0, 0.0>, 0>, 93>, 
  <6473, <48, 64>, <27.400000000000002, 7.6000000000000005, <0.0, 0.0>, 0>, 255>, 
  <6474, <12, 128>, <33.0, 9.0, <0.0, 0.0>, 0>, 178>, 
  <6475, <8, 16>, <9.8, 3.2, <0.0, 0.0>, 0>, 185>, 
  <6476, <8, 16>, <9.8, 3.2, <0.0, 0.0>, 0>, 61>, 
  <6477, <20, 48>, <18.6, 5.4, <0.0, 0.0>, 0>, 171>, 
  <6478, <16, 24>, <13.0, 4.0, <0.0, 0.0>, 0>, 159>, 
  <6479, <16, 24>, <13.0, 4.0, <0.0, 0.0>, 0>, 337>, 
  <6480, <16, 24>, <13.0, 4.0, <0.0, 0.0>, 0>, 71>, 
  <6481, <16, 24>, <13.0, 4.0, <0.0, 0.0>, 0>, 88>, 
  <6482, <64, 256>, <69.0, 18.0, <0.0, 0.0>, 0>, 117>, 
  <6483, <56, 96>, <35.400000000000006, 9.600000000000001, <0.0, 0.0>, 0>, 206>, 
  <6484, <64, 256>, <69.0, 18.0, <0.0, 0.0>, 0>, 69>, 
  <6485, <64, 128>, <43.400000000000006, 11.600000000000001, <0.0, 0.0>, 0>, 394>, 
  <6486, <8, 16>, <9.8, 3.2, <0.0, 0.0>, 0>, 172>, 
  <6487, <16, 24>, <13.0, 4.0, <0.0, 0.0>, 0>, 167>, 
  <6488, <32, 256>, <62.6, 16.4, <0.0, 0.0>, 0>, 119>, 
  <6489, <16, 24>, <13.0, 4.0, <0.0, 0.0>, 0>, 163>, 
  <6490, <48, 64>, <27.400000000000002, 7.6000000000000005, <0.0, 0.0>, 0>, 256>, 
  <6491, <16, 24>, <13.0, 4.0, <0.0, 0.0>, 0>, 106>, 
  <6492, <80, 64>, <33.8, 9.2, <0.0, 0.0>, 0>, 121>, 
  <6493, <8, 16>, <9.8, 3.2, <0.0, 0.0>, 0>, 262>, 
  <6494, <8, 16>, <9.8, 3.2, <0.0, 0.0>, 0>, 425>, 
  <6495, <64, 128>, <43.400000000000006, 11.600000000000001, <0.0, 0.0>, 0>, 1>, 
  <6496, <16, 24>, <13.0, 4.0, <0.0, 0.0>, 0>, 88>, 
  <6497, <8, 16>, <9.8, 3.2, <0.0, 0.0>, 0>, 104>, 
  <6498, <16, 24>, <13.0, 4.0, <0.0, 0.0>, 0>, 351>, 
  <6499, <16, 32>, <14.600000000000001, 4.4, <0.0, 0.0>, 0>, 160>, 
  <6500, <36, 64>, <25.0, 7.0, <0.0, 0.0>, 0>, 209>, 
  <6501, <72, 256>, <70.60000000000001, 18.400000000000002, <0.0, 0.0>, 0>, 368>, 
  <6502, <8, 16>, <9.8, 3.2, <0.0, 0.0>, 0>, 62>, 
  <6503, <64, 128>, <43.400000000000006, 11.600000000000001, <0.0, 0.0>, 0>, 374>, 
  <6504, <48, 32>, <21.0, 6.0, <0.0, 0.0>, 0>, 47>, 
  <6505, <12, 32>, <13.8, 4.2, <0.0, 0.0>, 0>, 10>, 
  <6506, <8, 16>, <9.8, 3.2, <0.0, 0.0>, 0>, 443>, 
  <6507, <32, 32>, <17.8, 5.2, <0.0, 0.0>, 0>, 11>, 
  <6508, <36, 192>, <50.6, 13.4, <0.0, 0.0>, 0>, 433>, 
  <6509, <32, 128>, <37.0, 10.0, <0.0, 0.0>, 0>, 188>, 
  <6510, <64, 128>, <43.400000000000006, 11.600000000000001, <0.0, 0.0>, 0>, 373>, 
  <6511, <16, 64>, <21.0, 6.0, <0.0, 0.0>, 0>, 381>, 
  <6512, <16, 32>, <14.600000000000001, 4.4, <0.0, 0.0>, 0>, 315>, 
  <6513, <72, 64>, <32.2, 8.8, <0.0, 0.0>, 0>, 216>, 
  <6514, <72, 128>, <45.0, 12.0, <0.0, 0.0>, 0>, 245>, 
  <6515, <48, 96>, <33.8, 9.2, <0.0, 0.0>, 0>, 452>, 
  <6516, <28, 96>, <29.8, 8.2, <0.0, 0.0>, 0>, 388>, 
  <6517, <52, 128>, <41.0, 11.0, <0.0, 0.0>, 0>, 469>, 
  <6518, <48, 32>, <21.0, 6.0, <0.0, 0.0>, 0>, 46>, 
  <6519, <48, 32>, <21.0, 6.0, <0.0, 0.0>, 0>, 47>, 
  <6520, <36, 64>, <25.0, 7.0, <0.0, 0.0>, 0>, 293>, 
  <6521, <8, 16>, <9.8, 3.2, <0.0, 0.0>, 0>, 125>, 
  <6522, <16, 64>, <21.0, 6.0, <0.0, 0.0>, 0>, 487>, 
  <6523, <40, 64>, <25.8, 7.2, <0.0, 0.0>, 0>, 290>, 
  <6524, <8, 16>, <9.8, 3.2, <0.0, 0.0>, 0>, 238>, 
  <6525, <12, 16>, <10.600000000000001, 3.4000000000000004, <0.0, 0.0>, 0>, 241>, 
  <6526, <64, 128>, <43.400000000000006, 11.600000000000001, <0.0, 0.0>, 0>, 192>, 
  <6527, <16, 24>, <13.0, 4.0, <0.0, 0.0>, 0>, 42>, 
  <6528, <32, 32>, <17.8, 5.2, <0.0, 0.0>, 0>, 251>, 
  <6529, <16, 24>, <13.0, 4.0, <0.0, 0.0>, 0>, 78>, 
  <6530, <80, 256>, <72.2, 18.8, <0.0, 0.0>, 0>, 155>, 
  <6531, <12, 16>, <10.600000000000001, 3.4000000000000004, <0.0, 0.0>, 0>, 240>, 
  <6532, <64, 256>, <69.0, 18.0, <0.0, 0.0>, 0>, 175>, 
  <6533, <32, 64>, <24.200000000000003, 6.800000000000001, <0.0, 0.0>, 0>, 180>, 
  <6534, <16, 24>, <13.0, 4.0, <0.0, 0.0>, 0>, 107>, 
  <6535, <64, 128>, <43.400000000000006, 11.600000000000001, <0.0, 0.0>, 0>, 376>, 
  <6536, <16, 128>, <33.8, 9.2, <0.0, 0.0>, 0>, 30>, 
  <6537, <12, 24>, <12.2, 3.8, <0.0, 0.0>, 0>, 400>, 
  <6538, <16, 16>, <11.4, 3.6, <0.0, 0.0>, 0>, 329>, 
  <6539, <8, 16>, <9.8, 3.2, <0.0, 0.0>, 0>, 234>, 
  <6540, <64, 128>, <43.400000000000006, 11.600000000000001, <0.0, 0.0>, 0>, 214>, 
  <6541, <16, 24>, <13.0, 4.0, <0.0, 0.0>, 0>, 42>, 
  <6542, <16, 32>, <14.600000000000001, 4.4, <0.0, 0.0>, 0>, 273>, 
  <6543, <16, 64>, <21.0, 6.0, <0.0, 0.0>, 0>, 487>, 
  <6544, <64, 64>, <30.6, 8.4, <0.0, 0.0>, 0>, 353>, 
  <6545, <16, 24>, <13.0, 4.0, <0.0, 0.0>, 0>, 75>, 
  <6546, <16, 16>, <11.4, 3.6, <0.0, 0.0>, 0>, 299>, 
  <6547, <20, 48>, <18.6, 5.4, <0.0, 0.0>, 0>, 154>, 
  <6548, <16, 24>, <13.0, 4.0, <0.0, 0.0>, 0>, 85>, 
  <6549, <64, 128>, <43.400000000000006, 11.600000000000001, <0.0, 0.0>, 0>, 94>, 
  <6550, <12, 16>, <10.600000000000001, 3.4000000000000004, <0.0, 0.0>, 0>, 294>, 
  <6551, <16, 24>, <13.0, 4.0, <0.0, 0.0>, 0>, 303>, 
  <6552, <80, 256>, <72.2, 18.8, <0.0, 0.0>, 0>, 211>, 
  <6553, <32, 64>, <24.200000000000003, 6.800000000000001, <0.0, 0.0>, 0>, 463>, 
  <6554, <8, 16>, <9.8, 3.2, <0.0, 0.0>, 0>, 104>, 
  <6555, <56, 192>, <54.6, 14.4, <0.0, 0.0>, 0>, 134>, 
  <6556, <32, 512>, <113.80000000000001, 29.200000000000003, <0.0, 0.0>, 0>, 372>, 
  <6557, <32, 48>, <21.0, 6.0, <0.0, 0.0>, 0>, 320>, 
  <6558, <28, 48>, <20.200000000000003, 5.800000000000001, <0.0, 0.0>, 0>, 200>, 
  <6559, <64, 128>, <43.400000000000006, 11.600000000000001, <0.0, 0.0>, 0>, 199>, 
  <6560, <16, 32>, <14.600000000000001, 4.4, <0.0, 0.0>, 0>, 311>, 
  <6561, <48, 32>, <21.0, 6.0, <0.0, 0.0>, 0>, 25>, 
  <6562, <56, 192>, <54.6, 14.4, <0.0, 0.0>, 0>, 285>, 
  <6563, <28, 96>, <29.8, 8.2, <0.0, 0.0>, 0>, 388>, 
  <6564, <16, 24>, <13.0, 4.0, <0.0, 0.0>, 0>, 36>, 
  <6565, <64, 128>, <43.400000000000006, 11.600000000000001, <0.0, 0.0>, 0>, 392>, 
  <6566, <56, 192>, <54.6, 14.4, <0.0, 0.0>, 0>, 439>, 
  <6567, <8, 16>, <9.8, 3.2, <0.0, 0.0>, 0>, 59>, 
  <6568, <16, 24>, <13.0, 4.0, <0.0, 0.0>, 0>, 85>, 
  <6569, <16, 32>, <14.600000000000001, 4.4, <0.0, 0.0>, 0>, 314>, 
  <6570, <32, 32>, <17.8, 5.2, <0.0, 0.0>, 0>, 11>, 
  <6571, <64, 128>, <43.400000000000006, 11.600000000000001, <0.0, 0.0>, 0>, 114>, 
  <6572, <48, 192>, <53.0, 14.0, <0.0, 0.0>, 0>, 436>, 
  <6573, <56, 192>, <54.6, 14.4, <0.0, 0.0>, 0>, 223>, 
  <6574, <32, 64>, <24.200000000000003, 6.800000000000001, <0.0, 0.0>, 0>, 328>, 
  <6575, <16, 16>, <11.4, 3.6, <0.0, 0.0>, 0>, 309>, 
  <6576, <8, 16>, <9.8, 3.2, <0.0, 0.0>, 0>, 138>, 
  <6577, <32, 512>, <113.80000000000001, 29.200000000000003, <0.0, 0.0>, 0>, 372>, 
  <6578, <16, 24>, <13.0, 4.0, <0.0, 0.0>, 0>, 87>, 
  <6579, <12, 16>, <10.600000000000001, 3.4000000000000004, <0.0, 0.0>, 0>, 237>, 
  <6580, <12, 24>, <12.2, 3.8, <0.0, 0.0>, 0>, 399>, 
  <6581, <8, 32>, <13.0, 4.0, <0.0, 0.0>, 0>, 187>, 
  <6582, <16, 32>, <14.600000000000001, 4.4, <0.0, 0.0>, 0>, 153>, 
  <6583, <12, 24>, <12.2, 3.8, <0.0, 0.0>, 0>, 406>, 
  <6584, <48, 128>, <40.2, 10.8, <0.0, 0.0>, 0>, 437>, 
  <6585, <36, 64>, <25.0, 7.0, <0.0, 0.0>, 0>, 291>, 
  <6586, <64, 192>, <56.2, 14.8, <0.0, 0.0>, 0>, 383>, 
  <6587, <8, 16>, <9.8, 3.2, <0.0, 0.0>, 0>, 185>, 
  <6588, <16, 24>, <13.0, 4.0, <0.0, 0.0>, 0>, 163>, 
  <6589, <64, 512>, <120.2, 30.8, <0.0, 0.0>, 0>, 357>, 
  <6590, <36, 64>, <25.0, 7.0, <0.0, 0.0>, 0>, 479>, 
  <6591, <16, 24>, <13.0, 4.0, <0.0, 0.0>, 0>, 110>, 
  <6592, <8, 16>, <9.8, 3.2, <0.0, 0.0>, 0>, 140>, 
  <6593, <36, 64>, <25.0, 7.0, <0.0, 0.0>, 0>, 79>, 
  <6594, <36, 64>, <25.0, 7.0, <0.0, 0.0>, 0>, 136>, 
  <6595, <12, 24>, <12.2, 3.8, <0.0, 0.0>, 0>, 58>, 
  <6596, <16, 24>, <13.0, 4.0, <0.0, 0.0>, 0>, 74>, 
  <6597, <48, 32>, <21.0, 6.0, <0.0, 0.0>, 0>, 25>, 
  <6598, <36, 64>, <25.0, 7.0, <0.0, 0.0>, 0>, 128>, 
  <6599, <8, 16>, <9.8, 3.2, <0.0, 0.0>, 0>, 228>, 
  <6600, <64, 256>, <69.0, 18.0, <0.0, 0.0>, 0>, 122>, 
  <6601, <36, 64>, <25.0, 7.0, <0.0, 0.0>, 0>, 292>, 
  <6602, <44, 64>, <26.6, 7.4, <0.0, 0.0>, 0>, 137>, 
  <6603, <12, 16>, <10.600000000000001, 3.4000000000000004, <0.0, 0.0>, 0>, 242>, 
  <6604, <16, 24>, <13.0, 4.0, <0.0, 0.0>, 0>, 340>, 
  <6605, <8, 16>, <9.8, 3.2, <0.0, 0.0>, 0>, 143>, 
  <6606, <56, 192>, <54.6, 14.4, <0.0, 0.0>, 0>, 225>, 
  <6607, <36, 128>, <37.800000000000004, 10.200000000000001, <0.0, 0.0>, 0>, 438>, 
  <6608, <64, 192>, <56.2, 14.8, <0.0, 0.0>, 0>, 446>, 
  <6609, <12, 32>, <13.8, 4.2, <0.0, 0.0>, 0>, 307>, 
  <6610, <12, 16>, <10.600000000000001, 3.4000000000000004, <0.0, 0.0>, 0>, 300>, 
  <6611, <48, 64>, <27.400000000000002, 7.6000000000000005, <0.0, 0.0>, 0>, 230>, 
  <6612, <16, 24>, <13.0, 4.0, <0.0, 0.0>, 0>, 77>, 
  <6613, <12, 16>, <10.600000000000001, 3.4000000000000004, <0.0, 0.0>, 0>, 242>, 
  <6614, <32, 48>, <21.0, 6.0, <0.0, 0.0>, 0>, 102>, 
  <6615, <56, 192>, <54.6, 14.4, <0.0, 0.0>, 0>, 439>, 
  <6616, <16, 24>, <13.0, 4.0, <0.0, 0.0>, 0>, 485>, 
  <6617, <56, 192>, <54.6, 14.4, <0.0, 0.0>, 0>, 482>, 
  <6618, <8, 16>, <9.8, 3.2, <0.0, 0.0>, 0>, 41>, 
  <6619, <12, 32>, <13.8, 4.2, <0.0, 0.0>, 0>, 307>, 
  <6620, <16, 24>, <13.0, 4.0, <0.0, 0.0>, 0>, 350>, 
  <6621, <32, 48>, <21.0, 6.0, <0.0, 0.0>, 0>, 320>, 
  <6622, <16, 24>, <13.0, 4.0, <0.0, 0.0>, 0>, 340>, 
  <6623, <24, 24>, <14.600000000000001, 4.4, <0.0, 0.0>, 0>, 53>, 
  <6624, <64, 64>, <30.6, 8.4, <0.0, 0.0>, 0>, 325>, 
  <6625, <64, 512>, <120.2, 30.8, <0.0, 0.0>, 0>, 33>, 
  <6626, <16, 24>, <13.0, 4.0, <0.0, 0.0>, 0>, 108>, 
  <6627, <8, 32>, <13.0, 4.0, <0.0, 0.0>, 0>, 187>, 
  <6628, <64, 256>, <69.0, 18.0, <0.0, 0.0>, 0>, 19>, 
  <6629, <20, 24>, <13.8, 4.2, <0.0, 0.0>, 0>, 319>, 
  <6630, <56, 192>, <54.6, 14.4, <0.0, 0.0>, 0>, 423>, 
  <6631, <12, 16>, <10.600000000000001, 3.4000000000000004, <0.0, 0.0>, 0>, 241>, 
  <6632, <64, 256>, <69.0, 18.0, <0.0, 0.0>, 0>, 21>, 
  <6633, <16, 32>, <14.600000000000001, 4.4, <0.0, 0.0>, 0>, 323>, 
  <6634, <16, 32>, <14.600000000000001, 4.4, <0.0, 0.0>, 0>, 306>, 
  <6635, <76, 512>, <122.60000000000001, 31.400000000000002, <0.0, 0.0>, 0>, 367>, 
  <6636, <32, 64>, <24.200000000000003, 6.800000000000001, <0.0, 0.0>, 0>, 179>, 
  <6637, <16, 24>, <13.0, 4.0, <0.0, 0.0>, 0>, 109>, 
  <6638, <16, 24>, <13.0, 4.0, <0.0, 0.0>, 0>, 88>, 
  <6639, <16, 24>, <13.0, 4.0, <0.0, 0.0>, 0>, 351>, 
  <6640, <16, 24>, <13.0, 4.0, <0.0, 0.0>, 0>, 108>, 
  <6641, <44, 128>, <39.4, 10.6, <0.0, 0.0>, 0>, 90>, 
  <6642, <12, 16>, <10.600000000000001, 3.4000000000000004, <0.0, 0.0>, 0>, 237>, 
  <6643, <8, 48>, <16.200000000000003, 4.800000000000001, <0.0, 0.0>, 0>, 318>, 
  <6644, <8, 16>, <9.8, 3.2, <0.0, 0.0>, 0>, 60>, 
  <6645, <24, 32>, <16.200000000000003, 4.800000000000001, <0.0, 0.0>, 0>, 326>, 
  <6646, <64, 128>, <43.400000000000006, 11.600000000000001, <0.0, 0.0>, 0>, 215>, 
  <6647, <32, 48>, <21.0, 6.0, <0.0, 0.0>, 0>, 166>, 
  <6648, <16, 128>, <33.8, 9.2, <0.0, 0.0>, 0>, 459>, 
  <6649, <56, 384>, <93.0, 24.0, <0.0, 0.0>, 0>, 477>, 
  <6650, <24, 32>, <16.200000000000003, 4.800000000000001, <0.0, 0.0>, 0>, 12>, 
  <6651, <56, 192>, <54.6, 14.4, <0.0, 0.0>, 0>, 482>, 
  <6652, <32, 64>, <24.200000000000003, 6.800000000000001, <0.0, 0.0>, 0>, 179>, 
  <6653, <64, 64>, <30.6, 8.4, <0.0, 0.0>, 0>, 17>, 
  <6654, <64, 128>, <43.400000000000006, 11.600000000000001, <0.0, 0.0>, 0>, 32>, 
  <6655, <64, 256>, <69.0, 18.0, <0.0, 0.0>, 0>, 22>, 
  <6656, <56, 192>, <54.6, 14.4, <0.0, 0.0>, 0>, 93>, 
  <6657, <24, 196>, <49.0, 13.0, <0.0, 0.0>, 0>, 371>, 
  <6658, <8, 16>, <9.8, 3.2, <0.0, 0.0>, 0>, 260>, 
  <6659, <16, 16>, <11.4, 3.6, <0.0, 0.0>, 0>, 297>, 
  <6660, <56, 192>, <54.6, 14.4, <0.0, 0.0>, 0>, 363>, 
  <6661, <8, 16>, <9.8, 3.2, <0.0, 0.0>, 0>, 219>, 
  <6662, <44, 64>, <26.6, 7.4, <0.0, 0.0>, 0>, 129>, 
  <6663, <12, 16>, <10.600000000000001, 3.4000000000000004, <0.0, 0.0>, 0>, 495>, 
  <6664, <32, 128>, <37.0, 10.0, <0.0, 0.0>, 0>, 68>, 
  <6665, <16, 24>, <13.0, 4.0, <0.0, 0.0>, 0>, 337>, 
  <6666, <64, 128>, <43.400000000000006, 11.600000000000001, <0.0, 0.0>, 0>, 431>, 
  <6667, <56, 192>, <54.6, 14.4, <0.0, 0.0>, 0>, 283>, 
  <6668, <16, 24>, <13.0, 4.0, <0.0, 0.0>, 0>, 37>, 
  <6669, <16, 24>, <13.0, 4.0, <0.0, 0.0>, 0>, 35>, 
  <6670, <64, 128>, <43.400000000000006, 11.600000000000001, <0.0, 0.0>, 0>, 214>, 
  <6671, <12, 128>, <33.0, 9.0, <0.0, 0.0>, 0>, 7>, 
  <6672, <64, 512>, <120.2, 30.8, <0.0, 0.0>, 0>, 410>, 
  <6673, <32, 128>, <37.0, 10.0, <0.0, 0.0>, 0>, 115>, 
  <6674, <12, 16>, <10.600000000000001, 3.4000000000000004, <0.0, 0.0>, 0>, 240>, 
  <6675, <24, 24>, <14.600000000000001, 4.4, <0.0, 0.0>, 0>, 332>, 
  <6676, <32, 256>, <62.6, 16.4, <0.0, 0.0>, 0>, 118>, 
  <6677, <16, 32>, <14.600000000000001, 4.4, <0.0, 0.0>, 0>, 268>, 
  <6678, <32, 96>, <30.6, 8.4, <0.0, 0.0>, 0>, 450>, 
  <6679, <56, 192>, <54.6, 14.4, <0.0, 0.0>, 0>, 226>, 
  <6680, <64, 128>, <43.400000000000006, 11.600000000000001, <0.0, 0.0>, 0>, 394>, 
  <6681, <64, 128>, <43.400000000000006, 11.600000000000001, <0.0, 0.0>, 0>, 194>, 
  <6682, <16, 64>, <21.0, 6.0, <0.0, 0.0>, 0>, 487>, 
  <6683, <12, 16>, <10.600000000000001, 3.4000000000000004, <0.0, 0.0>, 0>, 294>, 
  <6684, <24, 96>, <29.0, 8.0, <0.0, 0.0>, 0>, 449>, 
  <6685, <16, 128>, <33.8, 9.2, <0.0, 0.0>, 0>, 9>, 
  <6686, <32, 128>, <37.0, 10.0, <0.0, 0.0>, 0>, 182>, 
  <6687, <16, 64>, <21.0, 6.0, <0.0, 0.0>, 0>, 381>, 
  <6688, <16, 16>, <11.4, 3.6, <0.0, 0.0>, 0>, 297>, 
  <6689, <48, 64>, <27.400000000000002, 7.6000000000000005, <0.0, 0.0>, 0>, 230>, 
  <6690, <64, 64>, <30.6, 8.4, <0.0, 0.0>, 0>, 99>, 
  <6691, <32, 256>, <62.6, 16.4, <0.0, 0.0>, 0>, 118>, 
  <6692, <12, 24>, <12.2, 3.8, <0.0, 0.0>, 0>, 58>, 
  <6693, <28, 48>, <20.200000000000003, 5.800000000000001, <0.0, 0.0>, 0>, 200>, 
  <6694, <56, 192>, <54.6, 14.4, <0.0, 0.0>, 0>, 439>, 
  <6695, <76, 256>, <71.4, 18.6, <0.0, 0.0>, 0>, 408>, 
  <6696, <32, 64>, <24.200000000000003, 6.800000000000001, <0.0, 0.0>, 0>, 466>, 
  <6697, <60, 128>, <42.6, 11.4, <0.0, 0.0>, 0>, 191>, 
  <6698, <32, 128>, <37.0, 10.0, <0.0, 0.0>, 0>, 115>, 
  <6699, <16, 32>, <14.600000000000001, 4.4, <0.0, 0.0>, 0>, 160>, 
  <6700, <32, 64>, <24.200000000000003, 6.800000000000001, <0.0, 0.0>, 0>, 466>, 
  <6701, <16, 24>, <13.0, 4.0, <0.0, 0.0>, 0>, 352>, 
  <6702, <64, 128>, <43.400000000000006, 11.600000000000001, <0.0, 0.0>, 0>, 377>, 
  <6703, <48, 32>, <21.0, 6.0, <0.0, 0.0>, 0>, 47>, 
  <6704, <16, 24>, <13.0, 4.0, <0.0, 0.0>, 0>, 341>, 
  <6705, <12, 24>, <12.2, 3.8, <0.0, 0.0>, 0>, 278>, 
  <6706, <8, 16>, <9.8, 3.2, <0.0, 0.0>, 0>, 238>, 
  <6707, <44, 128>, <39.4, 10.6, <0.0, 0.0>, 0>, 90>, 
  <6708, <48, 96>, <33.8, 9.2, <0.0, 0.0>, 0>, 63>, 
  <6709, <36, 64>, <25.0, 7.0, <0.0, 0.0>, 0>, 479>, 
  <6710, <56, 96>, <35.400000000000006, 9.600000000000001, <0.0, 0.0>, 0>, 421>, 
  <6711, <16, 24>, <13.0, 4.0, <0.0, 0.0>, 0>, 86>, 
  <6712, <8, 16>, <9.8, 3.2, <0.0, 0.0>, 0>, 143>, 
  <6713, <40, 128>, <38.6, 10.4, <0.0, 0.0>, 0>, 275>, 
  <6714, <60, 128>, <42.6, 11.4, <0.0, 0.0>, 0>, 190>, 
  <6715, <32, 512>, <113.80000000000001, 29.200000000000003, <0.0, 0.0>, 0>, 372>, 
  <6716, <32, 48>, <21.0, 6.0, <0.0, 0.0>, 0>, 166>, 
  <6717, <32, 64>, <24.200000000000003, 6.800000000000001, <0.0, 0.0>, 0>, 179>, 
  <6718, <48, 64>, <27.400000000000002, 7.6000000000000005, <0.0, 0.0>, 0>, 16>, 
  <6719, <16, 24>, <13.0, 4.0, <0.0, 0.0>, 0>, 72>, 
  <6720, <28, 96>, <29.8, 8.2, <0.0, 0.0>, 0>, 388>, 
  <6721, <32, 32>, <17.8, 5.2, <0.0, 0.0>, 0>, 259>, 
  <6722, <32, 128>, <37.0, 10.0, <0.0, 0.0>, 0>, 470>, 
  <6723, <36, 64>, <25.0, 7.0, <0.0, 0.0>, 0>, 209>, 
  <6724, <64, 512>, <120.2, 30.8, <0.0, 0.0>, 0>, 357>, 
  <6725, <20, 24>, <13.8, 4.2, <0.0, 0.0>, 0>, 105>, 
  <6726, <20, 24>, <13.8, 4.2, <0.0, 0.0>, 0>, 319>, 
  <6727, <64, 512>, <120.2, 30.8, <0.0, 0.0>, 0>, 410>, 
  <6728, <16, 24>, <13.0, 4.0, <0.0, 0.0>, 0>, 341>, 
  <6729, <8, 32>, <13.0, 4.0, <0.0, 0.0>, 0>, 187>, 
  <6730, <8, 16>, <9.8, 3.2, <0.0, 0.0>, 0>, 398>, 
  <6731, <32, 96>, <30.6, 8.4, <0.0, 0.0>, 0>, 451>, 
  <6732, <16, 24>, <13.0, 4.0, <0.0, 0.0>, 0>, 346>, 
  <6733, <16, 24>, <13.0, 4.0, <0.0, 0.0>, 0>, 42>, 
  <6734, <8, 16>, <9.8, 3.2, <0.0, 0.0>, 0>, 398>, 
  <6735, <16, 32>, <14.600000000000001, 4.4, <0.0, 0.0>, 0>, 323>, 
  <6736, <24, 384>, <86.60000000000001, 22.400000000000002, <0.0, 0.0>, 0>, 361>, 
  <6737, <64, 128>, <43.400000000000006, 11.600000000000001, <0.0, 0.0>, 0>, 114>, 
  <6738, <64, 128>, <43.400000000000006, 11.600000000000001, <0.0, 0.0>, 0>, 114>, 
  <6739, <16, 24>, <13.0, 4.0, <0.0, 0.0>, 0>, 152>, 
  <6740, <8, 32>, <13.0, 4.0, <0.0, 0.0>, 0>, 187>, 
  <6741, <16, 16>, <11.4, 3.6, <0.0, 0.0>, 0>, 302>, 
  <6742, <16, 24>, <13.0, 4.0, <0.0, 0.0>, 0>, 109>, 
