// <id, capacity (cpu, memory), features (speed), state (time_to_turn_on, time_to_turn_off, load (cpu_load, memory_load), state)>

physical_machines = {
  <0, <128, 256>, <1.0>, <99.0, 54.3, <0.0, 0.0>, 0>>,
  <314, <256, 64>, <1.0>, <43.1, 65.3, <0.0, 0.0>, 0>>,
  <315, <256, 64>, <1.0>, <36.9, 27.5, <0.0, 0.0>, 0>>,
  <316, <256, 128>, <1.0>, <105.3, 77.8, <0.0, 0.0>, 0>>,
  <317, <128, 64>, <1.0>, <109.9, 55.7, <0.0, 0.0>, 0>>,
  <318, <48, 128>, <1.0>, <17.2, 50.1, <0.0, 0.0>, 0>>,
  <319, <40, 512>, <1.0>, <106.8, 42.5, <0.0, 0.0>, 0>>,
  <320, <32, 512>, <1.0>, <93.0, 76.7, <0.0, 0.0>, 0>>,
  <321, <128, 512>, <1.0>, <35.7, 58.8, <0.0, 0.0>, 0>>,
  <322, <128, 256>, <1.0>, <83.6, 60.9, <0.0, 0.0>, 0>>,
  <323, <256, 512>, <1.0>, <68.7, 71.1, <0.0, 0.0>, 0>>,
  <324, <32, 128>, <1.0>, <50.9, 67.9, <0.0, 0.0>, 0>>,
  <325, <56, 128>, <1.0>, <115.7, 49.9, <0.0, 0.0>, 0>>,
  <326, <56, 64>, <1.0>, <57.0, 42.1, <0.0, 0.0>, 0>>,
  <327, <32, 128>, <1.0>, <80.6, 83.7, <0.0, 0.0>, 0>>,
  <328, <128, 256>, <1.0>, <102.2, 67.5, <0.0, 0.0>, 0>>,
  <329, <64, 64>, <1.0>, <102.8, 36.0, <0.0, 0.0>, 0>>,
  <330, <56, 512>, <1.0>, <101.1, 65.3, <0.0, 0.0>, 0>>,
  <331, <256, 128>, <1.0>, <105.6, 33.9, <0.0, 0.0>, 0>>,
  <332, <256, 512>, <1.0>, <91.5, 20.2, <0.0, 0.0>, 0>>,
  <333, <128, 64>, <1.0>, <96.7, 18.9, <0.0, 0.0>, 0>>,
  <334, <48, 256>, <1.0>, <65.9, 32.5, <0.0, 0.0>, 0>>,
  <335, <256, 64>, <1.0>, <70.0, 61.8, <0.0, 0.0>, 0>>,
  <336, <40, 64>, <1.0>, <86.4, 79.4, <0.0, 0.0>, 0>>,
  <337, <40, 64>, <1.0>, <85.6, 77.7, <0.0, 0.0>, 0>>,
  <338, <48, 128>, <1.0>, <54.4, 82.1, <0.0, 0.0>, 0>>,
  <339, <48, 512>, <1.0>, <96.3, 73.7, <0.0, 0.0>, 0>>,
  <340, <32, 512>, <1.0>, <16.2, 72.9, <0.0, 0.0>, 0>>,
  <341, <64, 64>, <1.0>, <36.4, 77.1, <0.0, 0.0>, 0>>,
  <342, <64, 64>, <1.0>, <79.9, 62.8, <0.0, 0.0>, 0>>,
  <343, <64, 128>, <1.0>, <18.8, 39.9, <0.0, 0.0>, 0>>,
  <344, <256, 256>, <1.0>, <113.6, 71.3, <0.0, 0.0>, 0>>,
  <345, <48, 64>, <1.0>, <92.0, 18.1, <0.0, 0.0>, 0>>,
  <346, <48, 128>, <1.0>, <99.0, 67.6, <0.0, 0.0>, 0>>,
  <347, <48, 512>, <1.0>, <21.2, 50.2, <0.0, 0.0>, 0>>,
  <348, <128, 128>, <1.0>, <115.7, 35.3, <0.0, 0.0>, 0>>,
  <349, <56, 256>, <1.0>, <57.0, 35.3, <0.0, 0.0>, 0>>,
  <350, <64, 128>, <1.0>, <36.3, 70.7, <0.0, 0.0>, 0>>,
  <351, <56, 256>, <1.0>, <100.1, 53.0, <0.0, 0.0>, 0>>,
  <352, <40, 256>, <1.0>, <39.0, 73.0, <0.0, 0.0>, 0>>,
  <353, <64, 256>, <1.0>, <95.0, 69.6, <0.0, 0.0>, 0>>,
  <354, <64, 128>, <1.0>, <41.3, 71.8, <0.0, 0.0>, 0>>,
  <355, <40, 128>, <1.0>, <46.7, 78.3, <0.0, 0.0>, 0>>,
  <356, <64, 128>, <1.0>, <38.8, 21.7, <0.0, 0.0>, 0>>,
  <357, <128, 128>, <1.0>, <87.2, 61.7, <0.0, 0.0>, 0>>,
  <358, <40, 64>, <1.0>, <61.8, 41.6, <0.0, 0.0>, 0>>,
  <359, <40, 128>, <1.0>, <97.9, 74.3, <0.0, 0.0>, 0>>,
  <360, <32, 128>, <1.0>, <59.8, 13.0, <0.0, 0.0>, 0>>,
  <361, <256, 512>, <1.0>, <110.9, 53.8, <0.0, 0.0>, 0>>,
  <362, <256, 64>, <1.0>, <38.3, 22.9, <0.0, 0.0>, 0>>,
  <363, <128, 64>, <1.0>, <16.7, 67.1, <0.0, 0.0>, 0>>,
  <364, <256, 64>, <1.0>, <87.7, 12.1, <0.0, 0.0>, 0>>,
  <365, <64, 128>, <1.0>, <52.0, 86.1, <0.0, 0.0>, 0>>,
  <366, <56, 256>, <1.0>, <90.5, 87.9, <0.0, 0.0>, 0>>,
  <367, <64, 64>, <1.0>, <49.4, 44.2, <0.0, 0.0>, 0>>,
  <368, <48, 512>, <1.0>, <97.2, 23.2, <0.0, 0.0>, 0>>,
  <369, <128, 64>, <1.0>, <57.8, 38.9, <0.0, 0.0>, 0>>,
  <370, <40, 512>, <1.0>, <38.8, 10.0, <0.0, 0.0>, 0>>,
  <371, <32, 256>, <1.0>, <19.3, 80.3, <0.0, 0.0>, 0>>,
  <372, <56, 512>, <1.0>, <44.5, 87.4, <0.0, 0.0>, 0>>,
  <373, <64, 512>, <1.0>, <84.6, 83.5, <0.0, 0.0>, 0>>,
  <374, <40, 128>, <1.0>, <27.7, 25.9, <0.0, 0.0>, 0>>,
  <375, <64, 512>, <1.0>, <56.5, 84.1, <0.0, 0.0>, 0>>,
  <376, <64, 128>, <1.0>, <116.7, 55.3, <0.0, 0.0>, 0>>,
  <377, <64, 512>, <1.0>, <51.3, 19.3, <0.0, 0.0>, 0>>,
  <378, <128, 128>, <1.0>, <39.4, 12.7, <0.0, 0.0>, 0>>,
  <379, <128, 128>, <1.0>, <91.7, 82.6, <0.0, 0.0>, 0>>,
  <380, <56, 64>, <1.0>, <49.3, 69.9, <0.0, 0.0>, 0>>,
  <381, <64, 256>, <1.0>, <51.5, 88.0, <0.0, 0.0>, 0>>,
  <382, <32, 128>, <1.0>, <15.4, 85.7, <0.0, 0.0>, 0>>,
  <383, <256, 128>, <1.0>, <15.5, 89.6, <0.0, 0.0>, 0>>,
  <384, <256, 128>, <1.0>, <116.5, 71.9, <0.0, 0.0>, 0>>,
  <385, <40, 128>, <1.0>, <19.8, 20.9, <0.0, 0.0>, 0>>,
  <386, <64, 256>, <1.0>, <70.1, 74.7, <0.0, 0.0>, 0>>,
  <387, <256, 256>, <1.0>, <103.7, 61.6, <0.0, 0.0>, 0>>,
  <388, <40, 256>, <1.0>, <96.6, 42.2, <0.0, 0.0>, 0>>,
  <389, <32, 256>, <1.0>, <77.8, 12.4, <0.0, 0.0>, 0>>,
  <390, <56, 256>, <1.0>, <28.2, 28.4, <0.0, 0.0>, 0>>,
  <391, <128, 512>, <1.0>, <19.3, 16.6, <0.0, 0.0>, 0>>,
  <392, <56, 128>, <1.0>, <43.0, 43.1, <0.0, 0.0>, 0>>,
  <393, <48, 512>, <1.0>, <110.7, 19.3, <0.0, 0.0>, 0>>,
  <394, <128, 64>, <1.0>, <82.8, 48.8, <0.0, 0.0>, 0>>,
  <395, <40, 256>, <1.0>, <93.2, 18.9, <0.0, 0.0>, 0>>,
  <396, <56, 64>, <1.0>, <36.1, 74.9, <0.0, 0.0>, 0>>,
  <397, <128, 64>, <1.0>, <76.8, 58.3, <0.0, 0.0>, 0>>,
  <398, <128, 256>, <1.0>, <104.0, 68.3, <0.0, 0.0>, 0>>,
  <399, <32, 512>, <1.0>, <34.7, 49.5, <0.0, 0.0>, 0>>,
  <400, <256, 64>, <1.0>, <98.5, 17.9, <0.0, 0.0>, 0>>,
  <401, <48, 512>, <1.0>, <78.3, 12.6, <0.0, 0.0>, 0>>,
  <402, <56, 128>, <1.0>, <46.2, 27.1, <0.0, 0.0>, 0>>,
  <403, <32, 512>, <1.0>, <58.3, 59.3, <0.0, 0.0>, 0>>,
  <404, <32, 512>, <1.0>, <93.8, 84.7, <0.0, 0.0>, 0>>,
  <405, <32, 64>, <1.0>, <106.6, 50.4, <0.0, 0.0>, 0>>,
  <406, <32, 512>, <1.0>, <39.5, 11.1, <0.0, 0.0>, 0>>,
  <407, <40, 512>, <1.0>, <70.2, 14.6, <0.0, 0.0>, 0>>,
  <408, <256, 64>, <1.0>, <95.8, 10.9, <0.0, 0.0>, 0>>,
  <409, <56, 128>, <1.0>, <58.8, 19.4, <0.0, 0.0>, 0>>,
  <410, <40, 128>, <1.0>, <40.9, 36.7, <0.0, 0.0>, 0>>,
  <411, <48, 128>, <1.0>, <115.0, 35.8, <0.0, 0.0>, 0>>,
  <412, <64, 128>, <1.0>, <20.8, 62.9, <0.0, 0.0>, 0>>,
  <413, <32, 512>, <1.0>, <98.0, 72.1, <0.0, 0.0>, 0>>,
  <414, <56, 128>, <1.0>, <103.3, 86.0, <0.0, 0.0>, 0>>,
  <415, <128, 512>, <1.0>, <76.8, 35.3, <0.0, 0.0>, 0>>,
  <416, <32, 512>, <1.0>, <69.0, 43.2, <0.0, 0.0>, 0>>,
  <417, <256, 64>, <1.0>, <46.3, 87.4, <0.0, 0.0>, 0>>,
  <418, <48, 512>, <1.0>, <36.0, 54.0, <0.0, 0.0>, 0>>,
  <419, <64, 128>, <1.0>, <35.8, 24.5, <0.0, 0.0>, 0>>,
  <420, <32, 512>, <1.0>, <21.3, 84.2, <0.0, 0.0>, 0>>,
  <421, <32, 128>, <1.0>, <53.3, 71.4, <0.0, 0.0>, 0>>,
  <422, <32, 128>, <1.0>, <103.7, 44.1, <0.0, 0.0>, 0>>,
  <423, <128, 128>, <1.0>, <102.1, 32.4, <0.0, 0.0>, 0>>,
  <424, <128, 512>, <1.0>, <110.9, 24.1, <0.0, 0.0>, 0>>,
  <425, <40, 128>, <1.0>, <88.5, 57.8, <0.0, 0.0>, 0>>,
  <426, <256, 128>, <1.0>, <117.7, 12.5, <0.0, 0.0>, 0>>,
  <427, <48, 128>, <1.0>, <99.8, 48.6, <0.0, 0.0>, 0>>,
  <428, <32, 64>, <1.0>, <27.9, 63.7, <0.0, 0.0>, 0>>,
  <429, <56, 128>, <1.0>, <117.9, 26.9, <0.0, 0.0>, 0>>,
  <430, <48, 128>, <1.0>, <50.1, 58.3, <0.0, 0.0>, 0>>,
  <431, <40, 128>, <1.0>, <72.5, 87.7, <0.0, 0.0>, 0>>,
  <432, <56, 128>, <1.0>, <27.4, 41.5, <0.0, 0.0>, 0>>,
  <433, <128, 256>, <1.0>, <113.8, 68.8, <0.0, 0.0>, 0>>,
  <434, <40, 256>, <1.0>, <43.8, 80.8, <0.0, 0.0>, 0>>,
  <435, <128, 512>, <1.0>, <47.2, 59.7, <0.0, 0.0>, 0>>,
  <436, <32, 64>, <1.0>, <101.1, 88.9, <0.0, 0.0>, 0>>,
  <437, <256, 512>, <1.0>, <87.6, 75.9, <0.0, 0.0>, 0>>,
  <438, <64, 256>, <1.0>, <56.4, 15.7, <0.0, 0.0>, 0>>,
  <439, <56, 512>, <1.0>, <75.0, 47.3, <0.0, 0.0>, 0>>,
  <440, <40, 64>, <1.0>, <74.1, 52.8, <0.0, 0.0>, 0>>,
  <441, <64, 256>, <1.0>, <27.6, 50.9, <0.0, 0.0>, 0>>,
  <442, <32, 256>, <1.0>, <22.2, 36.4, <0.0, 0.0>, 0>>,
  <443, <64, 128>, <1.0>, <71.7, 39.8, <0.0, 0.0>, 0>>,
  <444, <48, 256>, <1.0>, <61.0, 46.5, <0.0, 0.0>, 0>>,
  <445, <256, 256>, <1.0>, <85.2, 88.0, <0.0, 0.0>, 0>>,
  <446, <128, 64>, <1.0>, <81.9, 73.6, <0.0, 0.0>, 0>>,
  <447, <40, 128>, <1.0>, <107.3, 59.9, <0.0, 0.0>, 0>>,
  <448, <32, 64>, <1.0>, <119.5, 38.6, <0.0, 0.0>, 0>>,
  <449, <256, 512>, <1.0>, <78.2, 67.4, <0.0, 0.0>, 0>>,
  <450, <256, 512>, <1.0>, <16.1, 88.1, <0.0, 0.0>, 0>>,
  <451, <56, 64>, <1.0>, <24.3, 79.7, <0.0, 0.0>, 0>>,
  <452, <56, 512>, <1.0>, <117.1, 31.0, <0.0, 0.0>, 0>>,
  <453, <64, 64>, <1.0>, <107.0, 20.3, <0.0, 0.0>, 0>>,
  <454, <56, 512>, <1.0>, <78.5, 28.2, <0.0, 0.0>, 0>>,
  <455, <48, 256>, <1.0>, <34.8, 65.4, <0.0, 0.0>, 0>>,
  <456, <128, 256>, <1.0>, <95.7, 56.9, <0.0, 0.0>, 0>>,
  <457, <32, 64>, <1.0>, <83.2, 41.7, <0.0, 0.0>, 0>>,
  <458, <64, 512>, <1.0>, <84.9, 71.5, <0.0, 0.0>, 0>>,
  <459, <56, 64>, <1.0>, <40.6, 28.1, <0.0, 0.0>, 0>>,
  <460, <48, 64>, <1.0>, <24.2, 49.2, <0.0, 0.0>, 0>>,
  <461, <40, 512>, <1.0>, <41.4, 33.0, <0.0, 0.0>, 0>>,
  <462, <40, 256>, <1.0>, <50.0, 51.0, <0.0, 0.0>, 0>>,
  <463, <32, 512>, <1.0>, <60.5, 81.9, <0.0, 0.0>, 0>>,
  <464, <56, 128>, <1.0>, <116.9, 76.8, <0.0, 0.0>, 0>>,
  <465, <40, 512>, <1.0>, <37.0, 74.2, <0.0, 0.0>, 0>>,
  <466, <40, 128>, <1.0>, <26.5, 81.9, <0.0, 0.0>, 0>>,
  <467, <64, 64>, <1.0>, <15.7, 66.7, <0.0, 0.0>, 0>>,
  <468, <40, 64>, <1.0>, <26.9, 31.6, <0.0, 0.0>, 0>>,
  <469, <40, 256>, <1.0>, <73.1, 12.0, <0.0, 0.0>, 0>>,
  <470, <56, 64>, <1.0>, <93.3, 84.0, <0.0, 0.0>, 0>>,
  <471, <128, 256>, <1.0>, <96.9, 85.8, <0.0, 0.0>, 0>>,
  <472, <56, 128>, <1.0>, <22.1, 81.3, <0.0, 0.0>, 0>>,
  <473, <56, 64>, <1.0>, <97.8, 10.3, <0.0, 0.0>, 0>>,
  <474, <256, 128>, <1.0>, <66.2, 89.7, <0.0, 0.0>, 0>>,
  <475, <56, 256>, <1.0>, <97.4, 56.5, <0.0, 0.0>, 0>>,
  <476, <48, 256>, <1.0>, <20.1, 43.2, <0.0, 0.0>, 0>>,
  <477, <64, 256>, <1.0>, <82.8, 43.7, <0.0, 0.0>, 0>>,
  <478, <32, 256>, <1.0>, <56.8, 23.4, <0.0, 0.0>, 0>>,
  <479, <32, 512>, <1.0>, <24.0, 19.4, <0.0, 0.0>, 0>>,
  <480, <64, 64>, <1.0>, <30.4, 73.0, <0.0, 0.0>, 0>>,
  <481, <256, 256>, <1.0>, <63.5, 54.6, <0.0, 0.0>, 0>>,
  <482, <48, 512>, <1.0>, <98.4, 46.1, <0.0, 0.0>, 0>>,
  <483, <48, 128>, <1.0>, <105.4, 84.8, <0.0, 0.0>, 0>>,
  <484, <48, 64>, <1.0>, <104.3, 22.4, <0.0, 0.0>, 0>>,
  <485, <64, 128>, <1.0>, <83.9, 27.1, <0.0, 0.0>, 0>>,
  <486, <128, 128>, <1.0>, <16.9, 27.4, <0.0, 0.0>, 0>>,
  <487, <64, 64>, <1.0>, <111.9, 16.3, <0.0, 0.0>, 0>>,
  <488, <256, 128>, <1.0>, <31.5, 43.5, <0.0, 0.0>, 0>>,
  <489, <40, 64>, <1.0>, <40.9, 34.6, <0.0, 0.0>, 0>>,
  <490, <48, 512>, <1.0>, <113.2, 89.9, <0.0, 0.0>, 0>>,
  <491, <128, 512>, <1.0>, <68.9, 70.7, <0.0, 0.0>, 0>>,
  <492, <256, 128>, <1.0>, <119.2, 67.0, <0.0, 0.0>, 0>>,
  <493, <40, 64>, <1.0>, <54.0, 68.8, <0.0, 0.0>, 0>>,
  <494, <128, 64>, <1.0>, <52.6, 55.8, <0.0, 0.0>, 0>>,
  <495, <128, 64>, <1.0>, <111.3, 57.8, <0.0, 0.0>, 0>>,
  <496, <256, 128>, <1.0>, <49.4, 75.8, <0.0, 0.0>, 0>>,
  <497, <256, 64>, <1.0>, <80.7, 56.6, <0.0, 0.0>, 0>>,
  <498, <40, 256>, <1.0>, <16.6, 36.6, <0.0, 0.0>, 0>>,
  <499, <32, 512>, <1.0>, <50.5, 37.0, <0.0, 0.0>, 0>>
};

nb_points = 11;

power_function = [
  [<0.0, 219.77>, <0.1, 342.67>, <0.2, 394.64>, <0.3, 443.77>, <0.4, 494.78>, <0.5, 548.25>, <0.6, 611.03>, <0.7, 684.35>, <0.8, 771.49>, <0.9, 906.74>, <1.0, 994.98>],
  [<0.0, 122.44>, <0.1, 181.54>, <0.2, 205.9>, <0.3, 227.97>, <0.4, 251.85>, <0.5, 275.94>, <0.6, 302.95>, <0.7, 332.58>, <0.8, 366.51>, <0.9, 421.08>, <1.0, 457.36>],
  [<0.0, 137.13>, <0.1, 204.97>, <0.2, 232.89>, <0.3, 258.5>, <0.4, 285.93>, <0.5, 314.28>, <0.6, 346.67>, <0.7, 383.15>, <0.8, 426.58>, <0.9, 494.65>, <1.0, 539.02>],
  [<0.0, 128.26>, <0.1, 189.83>, <0.2, 214.93>, <0.3, 237.8>, <0.4, 262.47>, <0.5, 288.07>, <0.6, 317.19>, <0.7, 349.81>, <0.8, 389.12>, <0.9, 450.49>, <1.0, 490.25>],
  [<0.0, 243.04>, <0.1, 375.84>, <0.2, 430.77>, <0.3, 483.09>, <0.4, 537.26>, <0.5, 596.76>, <0.6, 667.98>, <0.7, 753.26>, <0.8, 861.95>, <0.9, 1024.39>, <1.0, 1126.56>],
  [<0.0, 202.31>, <0.1, 317.79>, <0.2, 367.54>, <0.3, 414.28>, <0.4, 462.92>, <0.5, 511.87>, <0.6, 568.32>, <0.7, 632.67>, <0.8, 703.64>, <0.9, 818.51>, <1.0, 896.3>],
  [<0.0, 350.13>, <0.1, 568.31>, <0.2, 663.95>, <0.3, 755.32>, <0.4, 848.76>, <0.5, 943.43>, <0.6, 1054.32>, <0.7, 1183.39>, <0.8, 1325.61>, <0.9, 1554.45>, <1.0, 1709.54>],
  [<0.0, 145.42>, <0.1, 209.3>, <0.2, 233.2>, <0.3, 255.38>, <0.4, 279.3>, <0.5, 308.4>, <0.6, 343.64>, <0.7, 386.48>, <0.8, 449.89>, <0.9, 538.65>, <1.0, 590.07>],
  [<0.0, 104.69>, <0.1, 151.26>, <0.2, 169.98>, <0.3, 186.57>, <0.4, 204.95>, <0.5, 223.51>, <0.6, 243.98>, <0.7, 265.89>, <0.8, 291.59>, <0.9, 332.76>, <1.0, 359.82>],
  [<0.0, 95.81>, <0.1, 136.12>, <0.2, 152.02>, <0.3, 165.87>, <0.4, 181.5>, <0.5, 197.3>, <0.6, 214.49>, <0.7, 232.55>, <0.8, 254.13>, <0.9, 288.61>, <1.0, 311.04>],
  [<0.0, 208.13>, <0.1, 326.08>, <0.2, 376.58>, <0.3, 424.11>, <0.4, 473.54>, <0.5, 524.0>, <0.6, 582.55>, <0.7, 649.9>, <0.8, 726.26>, <0.9, 847.92>, <1.0, 929.2>],
  [<0.0, 119.38>, <0.1, 174.69>, <0.2, 196.97>, <0.3, 217.1>, <0.4, 239.02>, <0.5, 261.85>, <0.6, 287.7>, <0.7, 316.46>, <0.8, 351.66>, <0.9, 406.33>, <1.0, 441.48>],
  [<0.0, 104.69>, <0.1, 151.26>, <0.2, 169.98>, <0.3, 186.57>, <0.4, 204.95>, <0.5, 223.51>, <0.6, 243.98>, <0.7, 265.89>, <0.8, 291.59>, <0.9, 332.76>, <1.0, 359.82>],
  [<0.0, 202.31>, <0.1, 317.79>, <0.2, 367.54>, <0.3, 414.28>, <0.4, 462.92>, <0.5, 511.87>, <0.6, 568.32>, <0.7, 632.67>, <0.8, 703.64>, <0.9, 818.51>, <1.0, 896.3>],
  [<0.0, 137.13>, <0.1, 204.97>, <0.2, 232.89>, <0.3, 258.5>, <0.4, 285.93>, <0.5, 314.28>, <0.6, 346.67>, <0.7, 383.15>, <0.8, 426.58>, <0.9, 494.65>, <1.0, 539.02>],
  [<0.0, 243.04>, <0.1, 375.84>, <0.2, 430.77>, <0.3, 483.09>, <0.4, 537.26>, <0.5, 596.76>, <0.6, 667.98>, <0.7, 753.26>, <0.8, 861.95>, <0.9, 1024.39>, <1.0, 1126.56>],
  [<0.0, 172.04>, <0.1, 254.72>, <0.2, 287.08>, <0.3, 317.48>, <0.4, 349.65>, <0.5, 387.04>, <0.6, 432.09>, <0.7, 486.51>, <0.8, 562.27>, <0.9, 671.12>, <1.0, 736.39>],
  [<0.0, 122.44>, <0.1, 181.54>, <0.2, 205.9>, <0.3, 227.97>, <0.4, 251.85>, <0.5, 275.94>, <0.6, 302.95>, <0.7, 332.58>, <0.8, 366.51>, <0.9, 421.08>, <1.0, 457.36>],
  [<0.0, 148.77>, <0.1, 221.55>, <0.2, 250.96>, <0.3, 278.16>, <0.4, 307.17>, <0.5, 338.54>, <0.6, 375.14>, <0.7, 417.6>, <0.8, 471.81>, <0.9, 553.47>, <1.0, 604.81>],
  [<0.0, 104.69>, <0.1, 151.26>, <0.2, 169.98>, <0.3, 186.57>, <0.4, 204.95>, <0.5, 223.51>, <0.6, 243.98>, <0.7, 265.89>, <0.8, 291.59>, <0.9, 332.76>, <1.0, 359.82>],
  [<0.0, 113.27>, <0.1, 160.99>, <0.2, 179.11>, <0.3, 195.36>, <0.4, 213.36>, <0.5, 233.68>, <0.6, 257.2>, <0.7, 284.23>, <0.8, 321.97>, <0.9, 376.84>, <1.0, 409.73>],
  [<0.0, 110.51>, <0.1, 159.55>, <0.2, 179.01>, <0.3, 196.4>, <0.4, 215.57>, <0.5, 235.64>, <0.6, 258.21>, <0.7, 283.12>, <0.8, 314.2>, <0.9, 362.18>, <1.0, 392.71>],
  [<0.0, 110.51>, <0.1, 159.55>, <0.2, 179.01>, <0.3, 196.4>, <0.4, 215.57>, <0.5, 235.64>, <0.6, 258.21>, <0.7, 283.12>, <0.8, 314.2>, <0.9, 362.18>, <1.0, 392.71>],
  [<0.0, 219.77>, <0.1, 342.67>, <0.2, 394.64>, <0.3, 443.77>, <0.4, 494.78>, <0.5, 548.25>, <0.6, 611.03>, <0.7, 684.35>, <0.8, 771.49>, <0.9, 906.74>, <1.0, 994.98>],
  [<0.0, 385.04>, <0.1, 618.06>, <0.2, 718.14>, <0.3, 814.3>, <0.4, 912.49>, <0.5, 1016.19>, <0.6, 1139.74>, <0.7, 1286.75>, <0.8, 1461.3>, <0.9, 1730.92>, <1.0, 1906.9>],
  [<0.0, 122.44>, <0.1, 181.54>, <0.2, 205.9>, <0.3, 227.97>, <0.4, 251.85>, <0.5, 275.94>, <0.6, 302.95>, <0.7, 332.58>, <0.8, 366.51>, <0.9, 421.08>, <1.0, 457.36>],
  [<0.0, 139.89>, <0.1, 206.41>, <0.2, 232.99>, <0.3, 257.46>, <0.4, 283.72>, <0.5, 312.32>, <0.6, 345.66>, <0.7, 384.26>, <0.8, 434.35>, <0.9, 509.32>, <1.0, 556.04>],
  [<0.0, 148.77>, <0.1, 221.55>, <0.2, 250.96>, <0.3, 278.16>, <0.4, 307.17>, <0.5, 338.54>, <0.6, 375.14>, <0.7, 417.6>, <0.8, 471.81>, <0.9, 553.47>, <1.0, 604.81>],
  [<0.0, 101.63>, <0.1, 144.41>, <0.2, 161.05>, <0.3, 175.7>, <0.4, 192.12>, <0.5, 209.43>, <0.6, 228.73>, <0.7, 249.77>, <0.8, 276.74>, <0.9, 318.02>, <1.0, 343.94>],
  [<0.0, 113.27>, <0.1, 160.99>, <0.2, 179.11>, <0.3, 195.36>, <0.4, 213.36>, <0.5, 233.68>, <0.6, 257.2>, <0.7, 284.23>, <0.8, 321.97>, <0.9, 376.84>, <1.0, 409.73>],
  [<0.0, 385.04>, <0.1, 618.06>, <0.2, 718.14>, <0.3, 814.3>, <0.4, 912.49>, <0.5, 1016.19>, <0.6, 1139.74>, <0.7, 1286.75>, <0.8, 1461.3>, <0.9, 1730.92>, <1.0, 1906.9>],
  [<0.0, 145.42>, <0.1, 209.3>, <0.2, 233.2>, <0.3, 255.38>, <0.4, 279.3>, <0.5, 308.4>, <0.6, 343.64>, <0.7, 386.48>, <0.8, 449.89>, <0.9, 538.65>, <1.0, 590.07>],
  [<0.0, 344.31>, <0.1, 560.02>, <0.2, 654.92>, <0.3, 745.49>, <0.4, 838.14>, <0.5, 931.3>, <0.6, 1040.08>, <0.7, 1166.17>, <0.8, 1303.0>, <0.9, 1525.04>, <1.0, 1676.65>],
  [<0.0, 101.63>, <0.1, 144.41>, <0.2, 161.05>, <0.3, 175.7>, <0.4, 192.12>, <0.5, 209.43>, <0.6, 228.73>, <0.7, 249.77>, <0.8, 276.74>, <0.9, 318.02>, <1.0, 343.94>],
  [<0.0, 350.13>, <0.1, 568.31>, <0.2, 663.95>, <0.3, 755.32>, <0.4, 848.76>, <0.5, 943.43>, <0.6, 1054.32>, <0.7, 1183.39>, <0.8, 1325.61>, <0.9, 1554.45>, <1.0, 1709.54>],
  [<0.0, 385.04>, <0.1, 618.06>, <0.2, 718.14>, <0.3, 814.3>, <0.4, 912.49>, <0.5, 1016.19>, <0.6, 1139.74>, <0.7, 1286.75>, <0.8, 1461.3>, <0.9, 1730.92>, <1.0, 1906.9>],
  [<0.0, 163.17>, <0.1, 239.58>, <0.2, 269.12>, <0.3, 296.78>, <0.4, 326.2>, <0.5, 360.83>, <0.6, 402.61>, <0.7, 453.16>, <0.8, 524.81>, <0.9, 626.96>, <1.0, 687.62>],
  [<0.0, 101.63>, <0.1, 144.41>, <0.2, 161.05>, <0.3, 175.7>, <0.4, 192.12>, <0.5, 209.43>, <0.6, 228.73>, <0.7, 249.77>, <0.8, 276.74>, <0.9, 318.02>, <1.0, 343.94>],
  [<0.0, 350.13>, <0.1, 568.31>, <0.2, 663.95>, <0.3, 755.32>, <0.4, 848.76>, <0.5, 943.43>, <0.6, 1054.32>, <0.7, 1183.39>, <0.8, 1325.61>, <0.9, 1554.45>, <1.0, 1709.54>],
  [<0.0, 122.44>, <0.1, 181.54>, <0.2, 205.9>, <0.3, 227.97>, <0.4, 251.85>, <0.5, 275.94>, <0.6, 302.95>, <0.7, 332.58>, <0.8, 366.51>, <0.9, 421.08>, <1.0, 457.36>],
  [<0.0, 350.13>, <0.1, 568.31>, <0.2, 663.95>, <0.3, 755.32>, <0.4, 848.76>, <0.5, 943.43>, <0.6, 1054.32>, <0.7, 1183.39>, <0.8, 1325.61>, <0.9, 1554.45>, <1.0, 1709.54>],
  [<0.0, 154.29>, <0.1, 224.44>, <0.2, 251.16>, <0.3, 276.08>, <0.4, 302.75>, <0.5, 334.62>, <0.6, 373.12>, <0.7, 419.82>, <0.8, 487.35>, <0.9, 582.8>, <1.0, 638.84>],
  [<0.0, 119.38>, <0.1, 174.69>, <0.2, 196.97>, <0.3, 217.1>, <0.4, 239.02>, <0.5, 261.85>, <0.6, 287.7>, <0.7, 316.46>, <0.8, 351.66>, <0.9, 406.33>, <1.0, 441.48>],
  [<0.0, 137.13>, <0.1, 204.97>, <0.2, 232.89>, <0.3, 258.5>, <0.4, 285.93>, <0.5, 314.28>, <0.6, 346.67>, <0.7, 383.15>, <0.8, 426.58>, <0.9, 494.65>, <1.0, 539.02>],
  [<0.0, 101.63>, <0.1, 144.41>, <0.2, 161.05>, <0.3, 175.7>, <0.4, 192.12>, <0.5, 209.43>, <0.6, 228.73>, <0.7, 249.77>, <0.8, 276.74>, <0.9, 318.02>, <1.0, 343.94>],
